id,year,month,day,tmin,tmax,mean_cloud,wind,prcp,wet_day
"FLDAS_00125",2010,7,23,25.3000,35.1000,0.874262,3.17601,0.00000,0
"FLDAS_00125",2010,7,24,24.4000,33.5000,0.593066,0.00000,0.00000,0
"FLDAS_00125",2010,7,25,25.6000,29.2000,0.923443,1.18680,5.40000,1
"FLDAS_00125",2010,7,26,24.9000,32.1000,0.986143,0.369879,1.00000,1
"FLDAS_00125",2010,7,27,25.0000,32.9000,1.00000,1.12455,12.6000,1
"FLDAS_00125",2010,7,28,24.8000,31.8000,0.933722,0.569528,3.80000,1
"FLDAS_00125",2010,7,29,24.4000,28.5000,0.841336,0.121113,0.200000,1
"FLDAS_00125",2010,7,30,24.6000,30.4000,0.832844,0.922847E-01,0.100000,1
"FLDAS_00125",2010,7,31,25.5000,28.4000,0.988479,0.152829,2.70000,1
"FLDAS_00126",2010,7,1,24.6000,32.1000,0.265643,1.90119,0.00000,0
"FLDAS_00126",2010,7,2,24.3000,31.8000,0.618319,0.00000,0.00000,0
"FLDAS_00126",2010,7,3,24.3000,27.8000,0.616613,1.25983,1.30000,1
"FLDAS_00126",2010,7,4,24.6000,33.7000,0.831738,0.00000,4.50000,1
"FLDAS_00126",2010,7,5,23.3000,34.0000,0.572673E-01,1.14770,0.00000,0
"FLDAS_00126",2010,7,6,24.6000,29.7000,0.710271,2.57589,2.10000,1
"FLDAS_00126",2010,7,7,24.7000,33.1000,0.660045,0.727308,2.40000,1
"FLDAS_00126",2010,7,8,24.9000,31.0000,0.902959,1.49021,5.00000,1
"FLDAS_00126",2010,7,9,24.4000,34.2000,0.101330,2.26610,0.00000,0
"FLDAS_00126",2010,7,10,24.8000,32.0000,0.595805,0.573966,0.100000,1
"FLDAS_00126",2010,7,11,23.9000,25.5000,0.528926,0.00000,17.4000,1
"FLDAS_00126",2010,7,12,24.5000,36.8000,0.182197,0.00000,0.00000,0
"FLDAS_00126",2010,7,13,24.4000,36.3000,0.180181,0.00000,0.00000,0
"FLDAS_00126",2010,7,14,24.4000,31.9000,0.451801,0.00000,0.00000,0
"FLDAS_00126",2010,7,15,25.6000,29.6000,0.918826,0.702925,0.700000,1
"FLDAS_00126",2010,7,16,24.4000,29.4000,0.711856,0.00000,0.400000,1
"FLDAS_00126",2010,7,17,24.5000,35.0000,0.281643,0.468807,0.00000,0
"FLDAS_00126",2010,7,18,24.8000,34.9000,0.586015,0.254673,0.00000,0
"FLDAS_00126",2010,7,19,24.3000,33.7000,0.499238,1.90230,3.70000,1
"FLDAS_00126",2010,7,20,23.4000,34.3000,0.164836,0.00000,0.00000,0
"FLDAS_00126",2010,7,21,24.5000,30.7000,0.688201,0.365477,5.40000,1
"FLDAS_00126",2010,7,22,24.2000,35.9000,0.00000,0.00000,0.00000,0
"FLDAS_00126",2010,7,23,24.7000,30.0000,0.563178,1.42300,5.50000,1
"FLDAS_00126",2010,7,24,24.5000,30.2000,0.784733,0.00000,1.70000,1
"FLDAS_00126",2010,7,25,23.4000,30.6000,0.629479,0.00000,2.50000,1
"FLDAS_00126",2010,7,26,24.6000,36.0000,0.132985,0.00000,0.00000,0
"FLDAS_00126",2010,7,27,24.4000,34.8000,0.494818,0.00000,4.50000,1
"FLDAS_00126",2010,7,28,24.2000,35.1000,0.142646,0.00000,0.00000,0
"FLDAS_00126",2010,7,29,24.1000,28.7000,0.780302,0.00000,0.500000,1
"FLDAS_00126",2010,7,30,24.9000,28.5000,1.00000,1.89448,6.80000,1
"FLDAS_00126",2010,7,31,24.8000,28.6000,0.793701,0.00000,0.800000,1
"FLDAS_00127",2010,7,1,24.7000,33.9000,0.472617,0.00000,0.00000,0
"FLDAS_00127",2010,7,2,24.7000,33.2000,0.609846,0.00000,2.50000,1
"FLDAS_00127",2010,7,3,24.5000,32.8000,0.581206,0.00000,3.30000,1
"FLDAS_00127",2010,7,4,25.2000,31.7000,0.588129,1.05704,0.00000,0
"FLDAS_00127",2010,7,5,25.2000,35.4000,0.00000,1.35255,0.00000,0
"FLDAS_00127",2010,7,6,24.8000,29.4000,0.662613,0.00000,0.00000,0
"FLDAS_00127",2010,7,7,24.6000,28.7000,0.678488,0.00000,2.60000,1
"FLDAS_00127",2010,7,8,24.4000,34.1000,0.00000,0.573530,0.00000,0
"FLDAS_00127",2010,7,9,24.6000,33.1000,0.226045,0.00000,0.00000,0
"FLDAS_00127",2010,7,10,25.0000,28.1000,0.854827,0.00000,4.10000,1
"FLDAS_00127",2010,7,11,24.7000,35.8000,0.554501,0.00000,0.00000,0
"FLDAS_00127",2010,7,12,24.8000,34.9000,0.495478,0.00000,0.00000,0
"FLDAS_00127",2010,7,13,24.8000,29.6000,0.769399,0.429312,20.5000,1
"FLDAS_00127",2010,7,14,25.2000,34.2000,0.483071,0.00000,3.80000,1
"FLDAS_00127",2010,7,15,25.0000,31.0000,0.793999,1.33200,0.900000,1
"FLDAS_00127",2010,7,16,24.9000,35.9000,0.357518,0.00000,0.00000,0
"FLDAS_00127",2010,7,17,25.8000,32.5000,0.804552,1.86601,4.90000,1
"FLDAS_00127",2010,7,18,24.5000,31.5000,0.594281,0.00000,0.200000,1
"FLDAS_00127",2010,7,19,24.7000,36.0000,0.109378,0.00000,0.00000,0
"FLDAS_00127",2010,7,20,24.6000,31.9000,0.899565E-01,1.72173,0.00000,0
"FLDAS_00127",2010,7,21,25.0000,35.1000,0.426398,0.00000,0.00000,0
"FLDAS_00127",2010,7,22,25.6000,34.8000,0.785760,0.404800,2.10000,1
"FLDAS_00127",2010,7,23,24.7000,31.8000,0.582162,0.616672,5.10000,1
"FLDAS_00127",2010,7,24,24.1000,32.9000,0.661003,0.633363,3.20000,1
"FLDAS_00127",2010,7,25,24.7000,31.3000,0.579197,1.55152,2.20000,1
"FLDAS_00127",2010,7,26,24.8000,36.3000,0.600147E-01,0.257819,0.00000,0
"FLDAS_00127",2010,7,27,24.5000,30.5000,0.671874,0.00000,0.200000,1
"FLDAS_00127",2010,7,28,24.4000,35.8000,0.472974,0.00000,0.00000,0
"FLDAS_00127",2010,7,29,25.1000,30.8000,0.835492,1.09849,3.00000,1
"FLDAS_00127",2010,7,30,24.4000,32.4000,0.695454E-01,0.00000,0.00000,0
"FLDAS_00127",2010,7,31,25.3000,34.9000,0.460892,2.50759,0.00000,0
"FLDAS_00128",2010,7,1,25.5000,30.9000,0.176165,1.29345,0.00000,0
"FLDAS_00128",2010,7,2,25.2000,33.4000,0.690937,1.94345,5.30000,1
"FLDAS_00128",2010,7,3,24.8000,32.3000,0.829968,0.00000,0.900000,1
"FLDAS_00128",2010,7,4,25.1000,29.7000,0.844553,0.00000,2.50000,1
"FLDAS_00128",2010,7,5,25.4000,35.0000,0.360286,2.14622,0.00000,0
"FLDAS_00128",2010,7,6,24.8000,32.4000,0.816480,2.50850,1.70000,1
"FLDAS_00128",2010,7,7,24.8000,30.5000,0.745044,0.00000,1.60000,1
"FLDAS_00128",2010,7,8,25.2000,33.6000,0.328172,1.69905,0.00000,0
"FLDAS_00128",2010,7,9,25.1000,33.1000,0.286015,1.78787,0.00000,0
"FLDAS_00128",2010,7,10,24.2000,31.9000,0.555011,0.131795,3.00000,1
"FLDAS_00128",2010,7,11,24.9000,31.1000,0.664748,0.539024,10.0000,1
"FLDAS_00128",2010,7,12,24.8000,29.3000,0.276216,1.92662,0.00000,0
"FLDAS_00128",2010,7,13,24.8000,32.8000,0.140115,0.298955,0.00000,0
"FLDAS_00128",2010,7,14,25.4000,34.3000,0.490711,1.66919,0.00000,0
"FLDAS_00128",2010,7,15,25.5000,26.6000,0.780293,0.842145,0.100000,1
"FLDAS_00128",2010,7,16,25.0000,35.4000,0.606787,1.09874,0.00000,0
"FLDAS_00128",2010,7,17,25.2000,28.6000,0.922041,1.44874,9.50000,1
"FLDAS_00128",2010,7,18,25.3000,32.8000,0.311752,3.85204,0.00000,0
"FLDAS_00128",2010,7,19,24.7000,27.4000,0.710874,2.83977,0.100000,1
"FLDAS_00128",2010,7,20,24.4000,32.5000,0.348846,2.37520,0.00000,0
"FLDAS_00128",2010,7,21,24.8000,29.7000,0.524033,3.24974,3.50000,1
"FLDAS_00128",2010,7,22,25.2000,32.9000,0.419863,1.82524,0.00000,0
"FLDAS_00128",2010,7,23,25.0000,33.0000,0.564022,0.00000,1.60000,1
"FLDAS_00128",2010,7,24,25.4000,31.8000,0.323991,1.40579,0.00000,0
"FLDAS_00128",2010,7,25,24.7000,30.4000,0.156153,0.00000,0.00000,0
"FLDAS_00128",2010,7,26,25.3000,32.0000,0.00000,1.26243,0.00000,0
"FLDAS_00128",2010,7,27,25.5000,33.1000,0.796555,3.76594,3.40000,1
"FLDAS_00128",2010,7,28,25.1000,31.5000,0.472202,1.16246,0.00000,0
"FLDAS_00128",2010,7,29,24.8000,27.4000,0.840979,1.11094,3.00000,1
"FLDAS_00128",2010,7,30,24.8000,26.9000,0.824120,0.00000,6.00000,1
"FLDAS_00128",2010,7,31,24.9000,29.0000,0.902811,2.06242,0.300000,1
"FLDAS_00129",2010,7,1,24.4000,30.6000,0.836658,0.00000,1.00000,1
"FLDAS_00129",2010,7,2,24.5000,33.9000,0.430241,1.75062,0.00000,0
"FLDAS_00129",2010,7,3,24.5000,32.5000,0.604005,2.30969,12.6000,1
"FLDAS_00129",2010,7,4,24.2000,34.0000,0.442320,0.908582,0.00000,0
"FLDAS_00129",2010,7,5,23.4000,29.9000,0.214489,0.334489E-01,0.00000,0
"FLDAS_00129",2010,7,6,24.7000,32.3000,0.861755,1.21918,2.60000,1
"FLDAS_00129",2010,7,7,24.9000,31.9000,0.809732,3.01962,1.70000,1
"FLDAS_00129",2010,7,8,24.6000,28.0000,0.990008,1.29835,0.200000,1
"FLDAS_00129",2010,7,9,24.2000,31.2000,0.807104,3.36686,0.700000,1
"FLDAS_00129",2010,7,10,23.4000,34.4000,0.386952,0.00000,0.00000,0
"FLDAS_00129",2010,7,11,24.5000,29.9000,0.851878,1.99215,1.50000,1
"FLDAS_00129",2010,7,12,24.8000,30.2000,0.843675,2.28216,1.80000,1
"FLDAS_00129",2010,7,13,23.8000,33.5000,0.381958,2.42582,0.00000,0
"FLDAS_00129",2010,7,14,24.2000,34.8000,0.518861,1.94506,0.00000,0
"FLDAS_00129",2010,7,15,24.5000,31.5000,0.775047,1.10444,3.20000,1
"FLDAS_00129",2010,7,16,24.5000,34.3000,0.455428,1.30563,0.00000,0
"FLDAS_00129",2010,7,17,24.3000,33.7000,0.439330,0.00000,0.00000,0
"FLDAS_00129",2010,7,18,24.9000,30.7000,0.891869,2.53483,4.30000,1
"FLDAS_00129",2010,7,19,24.5000,30.5000,0.773251,2.51386,5.70000,1
"FLDAS_00129",2010,7,20,23.8000,33.7000,0.00000,0.00000,0.00000,0
"FLDAS_00129",2010,7,21,23.9000,30.5000,0.926415,2.19785,0.400000,1
"FLDAS_00129",2010,7,22,24.2000,27.2000,0.806461,0.566487,1.10000,1
"FLDAS_00129",2010,7,23,24.5000,34.0000,0.399486,2.30549,0.00000,0
"FLDAS_00129",2010,7,24,24.5000,32.8000,0.550731,1.37161,0.00000,0
"FLDAS_00129",2010,7,25,24.8000,32.8000,0.593456,3.47241,3.10000,1
"FLDAS_00129",2010,7,26,24.8000,29.6000,1.00000,1.75655,4.30000,1
"FLDAS_00129",2010,7,27,23.4000,27.7000,0.633030,2.13603,3.60000,1
"FLDAS_00129",2010,7,28,24.7000,33.5000,0.382879,1.34439,0.00000,0
"FLDAS_00129",2010,7,29,24.5000,28.6000,0.900418,1.08232,0.200000,1
"FLDAS_00129",2010,7,30,24.4000,30.3000,0.590898,1.38424,0.00000,0
"FLDAS_00129",2010,7,31,24.1000,30.2000,0.421368,0.00000,0.00000,0
"FLDAS_00130",2010,7,1,25.4000,32.4000,0.676557,2.02792,0.00000,0
"FLDAS_00130",2010,7,2,25.8000,35.3000,0.689278,3.69893,0.00000,0
"FLDAS_00130",2010,7,3,25.0000,31.5000,0.291998,3.75154,0.00000,0
"FLDAS_00130",2010,7,4,24.3000,32.7000,0.513787,3.23701,1.50000,1
"FLDAS_00130",2010,7,5,25.2000,29.8000,0.864285,3.97134,5.00000,1
"FLDAS_00130",2010,7,6,25.6000,32.6000,0.692809,4.80490,0.00000,0
"FLDAS_00130",2010,7,7,24.9000,30.6000,0.739683,2.15282,4.50000,1
"FLDAS_00130",2010,7,8,23.9000,32.7000,0.100376E-01,0.947286,0.00000,0
"FLDAS_00130",2010,7,9,24.6000,28.7000,0.594240,2.59471,0.100000,1
"FLDAS_00130",2010,7,10,25.0000,33.3000,0.268269,2.19003,0.00000,0
"FLDAS_00130",2010,7,11,24.9000,26.9000,0.667967,3.15599,1.40000,1
"FLDAS_00130",2010,7,12,25.6000,35.4000,0.585298,2.79582,0.00000,0
"FLDAS_00130",2010,7,13,25.2000,31.6000,0.792592,3.22348,0.800000,1
"FLDAS_00130",2010,7,14,25.1000,33.2000,0.333987,2.51882,0.00000,0
"FLDAS_00130",2010,7,15,25.4000,33.7000,0.382506,6.10000,0.00000,0
"FLDAS_00130",2010,7,16,25.1000,31.2000,0.635388,3.66782,0.500000,1
"FLDAS_00130",2010,7,17,25.0000,31.4000,0.664591,2.95561,5.30000,1
"FLDAS_00130",2010,7,18,24.9000,29.3000,0.789584,5.19868,0.400000,1
"FLDAS_00130",2010,7,19,24.9000,33.3000,0.217672,2.52849,0.00000,0
"FLDAS_00130",2010,7,20,25.2000,31.4000,0.858834,1.99063,3.90000,1
"FLDAS_00130",2010,7,21,25.2000,29.7000,0.756306,2.33900,0.700000,1
"FLDAS_00130",2010,7,22,25.2000,30.7000,0.758006,4.96825,2.90000,1
"FLDAS_00130",2010,7,23,25.2000,35.1000,0.376869,1.63531,0.00000,0
"FLDAS_00130",2010,7,24,24.6000,28.9000,0.654719,4.11397,3.30000,1
"FLDAS_00130",2010,7,25,25.4000,33.1000,0.897582,3.36103,1.70000,1
"FLDAS_00130",2010,7,26,24.7000,30.5000,0.678136,2.66529,0.200000,1
"FLDAS_00130",2010,7,27,25.1000,30.3000,0.796305,2.79653,1.40000,1
"FLDAS_00130",2010,7,28,25.4000,33.8000,0.809119,5.61210,4.30000,1
"FLDAS_00130",2010,7,29,24.9000,29.4000,0.738019,2.24175,4.10000,1
"FLDAS_00130",2010,7,30,25.4000,29.3000,0.837247,3.90068,0.00000,0
"FLDAS_00130",2010,7,31,25.7000,34.6000,0.692026,3.66054,3.70000,1
"FLDAS_00131",2010,7,1,24.2000,30.6000,0.880254,3.91596,1.20000,1
"FLDAS_00131",2010,7,2,24.1000,33.8000,0.997896,4.50628,3.30000,1
"FLDAS_00131",2010,7,3,24.3000,33.4000,0.832758,3.19902,3.80000,1
"FLDAS_00131",2010,7,4,24.1000,33.1000,0.701153,3.02448,3.80000,1
"FLDAS_00131",2010,7,5,24.6000,29.5000,0.658576,2.54437,8.40000,1
"FLDAS_00131",2010,7,6,23.2000,33.6000,0.674513E-02,3.26759,0.00000,0
"FLDAS_00131",2010,7,7,24.4000,34.0000,0.746348,5.86437,4.00000,1
"FLDAS_00131",2010,7,8,24.1000,35.4000,0.521686,2.88586,0.00000,0
"FLDAS_00131",2010,7,9,23.1000,30.1000,0.00000,2.58359,0.00000,0
"FLDAS_00131",2010,7,10,24.2000,27.9000,0.893679,3.05189,4.70000,1
"FLDAS_00131",2010,7,11,24.4000,36.4000,0.689035,2.48329,0.00000,0
"FLDAS_00131",2010,7,12,24.2000,32.3000,0.740250,3.54509,2.90000,1
"FLDAS_00131",2010,7,13,23.9000,30.0000,0.678642,1.01543,3.40000,1
"FLDAS_00131",2010,7,14,24.1000,30.1000,0.801080,2.90447,2.40000,1
"FLDAS_00131",2010,7,15,23.7000,32.9000,0.252214,2.99184,0.00000,0
"FLDAS_00131",2010,7,16,24.3000,31.3000,0.837414,2.84493,17.5000,1
"FLDAS_00131",2010,7,17,24.2000,28.3000,1.00000,2.04731,2.10000,1
"FLDAS_00131",2010,7,18,23.8000,31.6000,0.555915,2.40073,0.00000,0
"FLDAS_00131",2010,7,19,24.5000,31.0000,0.636952,1.68227,3.80000,1
"FLDAS_00131",2010,7,20,24.4000,30.5000,0.868974,4.45946,1.00000,1
"FLDAS_00131",2010,7,21,23.6000,31.5000,0.245029,1.54304,0.00000,0
"FLDAS_00131",2010,7,22,23.6000,36.8000,0.367837,3.81772,0.00000,0
"FLDAS_00131",2010,7,23,24.3000,31.1000,0.818819,5.02687,1.40000,1
"FLDAS_00131",2010,7,24,24.2000,33.0000,0.793941,3.17133,0.800000,1
"FLDAS_00131",2010,7,25,23.6000,36.3000,0.00000,3.05408,0.00000,0
"FLDAS_00131",2010,7,26,24.0000,26.3000,0.995093,3.70092,0.700000,1
"FLDAS_00131",2010,7,27,24.5000,33.5000,1.00000,2.58826,1.80000,1
"FLDAS_00131",2010,7,28,23.6000,29.5000,0.580139,1.71833,0.00000,0
"FLDAS_00131",2010,7,29,24.1000,32.9000,0.743384,2.02290,0.100000,1
"FLDAS_00131",2010,7,30,24.2000,32.5000,0.835063,2.98798,0.100000,1
"FLDAS_00131",2010,7,31,24.3000,32.7000,0.766529,1.72650,0.700000,1
"FLDAS_00132",2010,7,1,23.8000,33.0000,0.873255,0.699582E-01,0.800000,1
"FLDAS_00132",2010,7,2,23.3000,36.1000,0.322063,0.00000,0.00000,0
"FLDAS_00132",2010,7,3,24.0000,33.2000,1.00000,2.38925,3.50000,1
"FLDAS_00132",2010,7,4,22.9000,32.4000,0.607468,0.236320E-01,0.00000,0
"FLDAS_00132",2010,7,5,24.1000,34.0000,0.769025,1.45197,0.00000,0
"FLDAS_00132",2010,7,6,23.8000,31.0000,0.913049,0.592559,1.30000,1
"FLDAS_00132",2010,7,7,23.8000,33.8000,0.814653,1.72627,0.00000,0
"FLDAS_00132",2010,7,8,23.6000,30.4000,0.854861,1.22887,1.00000,1
"FLDAS_00132",2010,7,9,24.1000,29.5000,1.00000,3.72115,7.90000,1
"FLDAS_00132",2010,7,10,23.6000,31.1000,0.855798,0.830727,0.00000,0
"FLDAS_00132",2010,7,11,23.5000,31.6000,0.727217,1.35540,0.00000,0
"FLDAS_00132",2010,7,12,22.8000,31.1000,0.215016,0.00000,0.00000,0
"FLDAS_00132",2010,7,13,23.6000,30.8000,1.00000,2.34945,0.700000,1
"FLDAS_00132",2010,7,14,24.0000,34.6000,0.825216,2.22918,2.80000,1
"FLDAS_00132",2010,7,15,24.3000,30.4000,0.982912,4.26041,1.80000,1
"FLDAS_00132",2010,7,16,23.5000,33.6000,0.761774,1.36066,0.00000,0
"FLDAS_00132",2010,7,17,24.4000,35.0000,1.00000,2.52229,0.500000,1
"FLDAS_00132",2010,7,18,24.0000,31.8000,1.00000,3.90107,4.90000,1
"FLDAS_00132",2010,7,19,23.9000,29.3000,1.00000,1.73789,2.80000,1
"FLDAS_00132",2010,7,20,23.7000,28.9000,0.982167,1.93901,0.200000,1
"FLDAS_00132",2010,7,21,23.7000,27.8000,1.00000,0.358020,7.80000,1
"FLDAS_00132",2010,7,22,23.8000,28.2000,1.00000,2.44696,7.50000,1
"FLDAS_00132",2010,7,23,24.2000,34.9000,1.00000,2.39887,0.00000,0
"FLDAS_00132",2010,7,24,23.4000,35.7000,0.418923,0.631563,0.00000,0
"FLDAS_00132",2010,7,25,23.8000,34.3000,0.766993,1.52108,0.00000,0
"FLDAS_00132",2010,7,26,23.6000,34.2000,0.654788,1.21687,0.00000,0
"FLDAS_00132",2010,7,27,23.9000,33.4000,0.887946,1.70795,0.00000,0
"FLDAS_00132",2010,7,28,23.8000,32.2000,0.947571,1.07924,0.00000,0
"FLDAS_00132",2010,7,29,24.3000,30.5000,0.972708,1.73573,2.00000,1
"FLDAS_00132",2010,7,30,23.8000,33.4000,1.00000,4.45815,3.60000,1
"FLDAS_00132",2010,7,31,23.3000,26.6000,0.921147,3.29264,13.3000,1
"FLDAS_00133",2010,7,1,23.3000,30.0000,0.677956,0.00000,4.10000,1
"FLDAS_00133",2010,7,2,23.5000,31.0000,0.811577,0.345544,2.10000,1
"FLDAS_00133",2010,7,3,23.6000,35.3000,0.675722,1.01324,0.00000,0
"FLDAS_00133",2010,7,4,22.6000,31.7000,0.673193E-01,0.00000,0.00000,0
"FLDAS_00133",2010,7,5,25.0000,31.3000,1.00000,2.64462,25.3000,1
"FLDAS_00133",2010,7,6,23.5000,33.3000,0.462394,1.16702,0.00000,0
"FLDAS_00133",2010,7,7,23.7000,28.7000,0.984726,1.20451,3.90000,1
"FLDAS_00133",2010,7,8,23.2000,30.7000,0.743363,1.80033,3.90000,1
"FLDAS_00133",2010,7,9,23.5000,26.8000,0.906202,1.99317,1.80000,1
"FLDAS_00133",2010,7,10,23.4000,30.5000,0.917783,0.741928E-01,3.90000,1
"FLDAS_00133",2010,7,11,23.6000,32.5000,0.791534,0.755585,2.90000,1
"FLDAS_00133",2010,7,12,22.9000,30.3000,0.892408,0.00000,0.200000,1
"FLDAS_00133",2010,7,13,23.4000,36.1000,0.324021,0.743732,0.00000,0
"FLDAS_00133",2010,7,14,23.4000,30.8000,0.684219,2.10683,0.600000,1
"FLDAS_00133",2010,7,15,22.8000,32.3000,0.136048,0.692761,0.00000,0
"FLDAS_00133",2010,7,16,23.4000,32.3000,0.728229,1.18548,0.00000,0
"FLDAS_00133",2010,7,17,23.2000,32.7000,0.453623,1.27006,0.00000,0
"FLDAS_00133",2010,7,18,23.4000,33.7000,0.794652,0.00000,0.00000,0
"FLDAS_00133",2010,7,19,23.5000,33.3000,0.604693,1.37661,3.60000,1
"FLDAS_00133",2010,7,20,23.5000,32.8000,0.428205,1.18916,0.00000,0
"FLDAS_00133",2010,7,21,23.1000,34.4000,0.295175,0.388612E-01,0.00000,0
"FLDAS_00133",2010,7,22,23.6000,32.7000,0.522479E-01,1.54086,0.00000,0
"FLDAS_00133",2010,7,23,23.3000,27.4000,0.778744,0.849065,0.300000,1
"FLDAS_00133",2010,7,24,22.8000,27.5000,0.630911,1.25370,6.30000,1
"FLDAS_00133",2010,7,25,23.9000,36.6000,0.849582,2.58160,0.00000,0
"FLDAS_00133",2010,7,26,23.3000,28.3000,0.794840,4.21777,0.200000,1
"FLDAS_00133",2010,7,27,23.4000,37.8000,0.407313,1.67797,0.00000,0
"FLDAS_00133",2010,7,28,24.7000,33.5000,0.909479,1.89296,0.00000,0
"FLDAS_00133",2010,7,29,23.7000,33.9000,0.424195,1.78861,0.00000,0
"FLDAS_00133",2010,7,30,23.7000,28.7000,1.00000,0.462511,0.700000,1
"FLDAS_00133",2010,7,31,23.5000,37.5000,0.449090,0.256762E-01,0.00000,0
"FLDAS_00134",2010,7,1,25.0000,28.7000,0.759766,2.09060,1.80000,1
"FLDAS_00134",2010,7,2,24.9000,32.8000,0.781811,0.891634,0.800000,1
"FLDAS_00134",2010,7,3,25.0000,32.5000,0.786289,2.71333,2.40000,1
"FLDAS_00134",2010,7,4,24.7000,30.8000,0.345225,2.06844,0.00000,0
"FLDAS_00134",2010,7,5,25.7000,36.4000,0.789893,0.00000,0.00000,0
"FLDAS_00134",2010,7,6,24.1000,34.2000,0.114928,1.33480,0.00000,0
"FLDAS_00134",2010,7,7,25.2000,32.7000,0.831460,0.762909,1.20000,1
"FLDAS_00134",2010,7,8,24.9000,32.4000,0.719222,2.15981,4.40000,1
"FLDAS_00134",2010,7,9,24.9000,31.8000,0.777688,2.79053,1.80000,1
"FLDAS_00134",2010,7,10,24.4000,33.9000,0.344438,2.08122,0.00000,0
"FLDAS_00134",2010,7,11,25.1000,29.4000,0.967449,2.44385,0.100000,1
"FLDAS_00134",2010,7,12,25.1000,34.6000,0.659648,1.17407,0.00000,0
"FLDAS_00134",2010,7,13,24.6000,31.2000,0.670363,1.18108,3.20000,1
"FLDAS_00134",2010,7,14,24.0000,32.3000,0.212818,1.65504,0.00000,0
"FLDAS_00134",2010,7,15,24.2000,33.1000,0.242763,0.991974,0.00000,0
"FLDAS_00134",2010,7,16,24.9000,29.8000,0.790461,2.33236,0.00000,0
"FLDAS_00134",2010,7,17,25.6000,33.8000,0.675870,0.419604,0.00000,0
"FLDAS_00134",2010,7,18,25.8000,32.5000,0.857634,1.26155,0.00000,0
"FLDAS_00134",2010,7,19,25.1000,27.5000,0.976884,4.01955,0.800000,1
"FLDAS_00134",2010,7,20,25.5000,28.7000,0.726619,3.94283,1.70000,1
"FLDAS_00134",2010,7,21,23.8000,28.2000,0.835547,1.30909,5.80000,1
"FLDAS_00134",2010,7,22,25.3000,32.8000,0.618269,2.80567,0.00000,0
"FLDAS_00134",2010,7,23,24.3000,29.8000,0.482631,1.20930,0.500000,1
"FLDAS_00134",2010,7,24,24.6000,27.6000,0.834803,0.00000,4.80000,1
"FLDAS_00134",2010,7,25,24.7000,32.7000,0.790117,1.59766,0.00000,0
"FLDAS_00134",2010,7,26,24.2000,34.2000,0.500298,1.13689,0.00000,0
"FLDAS_00134",2010,7,27,24.5000,33.3000,0.268709,3.38892,0.00000,0
"FLDAS_00134",2010,7,28,24.7000,29.7000,0.847101,1.44438,5.10000,1
"FLDAS_00134",2010,7,29,25.0000,30.1000,0.955261,0.923273,5.00000,1
"FLDAS_00134",2010,7,30,24.8000,29.8000,0.868178,1.60315,1.90000,1
"FLDAS_00134",2010,7,31,25.0000,32.1000,0.750540,2.27716,9.80000,1
"FLDAS_00135",2010,7,1,24.5000,35.1000,0.428479,2.19973,0.00000,0
"FLDAS_00135",2010,7,2,24.2000,29.8000,0.597490,3.62272,1.20000,1
"FLDAS_00135",2010,7,3,24.1000,33.6000,0.318230,2.07643,0.00000,0
"FLDAS_00135",2010,7,4,24.2000,31.6000,0.372540,0.00000,0.00000,0
"FLDAS_00135",2010,7,5,24.0000,26.1000,0.812617,2.23116,4.10000,1
"FLDAS_00135",2010,7,6,24.1000,32.2000,0.515450,2.02638,2.50000,1
"FLDAS_00135",2010,7,7,24.0000,34.5000,0.00000,0.416822,0.00000,0
"FLDAS_00135",2010,7,8,24.2000,31.5000,0.323248,1.24064,0.00000,0
"FLDAS_00135",2010,7,9,23.8000,29.1000,0.567352,1.71746,0.300000,1
"FLDAS_00135",2010,7,10,23.9000,31.1000,0.104867,1.14847,0.00000,0
"FLDAS_00135",2010,7,11,24.1000,31.0000,0.594279,1.47876,7.10000,1
"FLDAS_00135",2010,7,12,24.6000,34.1000,0.689905,1.33297,0.00000,0
"FLDAS_00135",2010,7,13,24.1000,31.7000,0.197127,0.463934,0.00000,0
"FLDAS_00135",2010,7,14,24.4000,30.3000,0.767283,2.73475,1.90000,1
"FLDAS_00135",2010,7,15,24.1000,28.5000,0.697480,1.42044,0.100000,1
"FLDAS_00135",2010,7,16,24.1000,33.8000,0.273664,0.00000,0.00000,0
"FLDAS_00135",2010,7,17,24.2000,30.1000,0.706335,1.64127,2.30000,1
"FLDAS_00135",2010,7,18,24.0000,32.1000,0.455000,1.54588,3.10000,1
"FLDAS_00135",2010,7,19,23.4000,25.0000,0.537996,1.89857,0.100000,1
"FLDAS_00135",2010,7,20,24.2000,27.6000,0.795650,1.38688,0.600000,1
"FLDAS_00135",2010,7,21,24.2000,31.6000,0.792332,1.34305,4.00000,1
"FLDAS_00135",2010,7,22,24.2000,29.9000,0.713294,1.95595,1.90000,1
"FLDAS_00135",2010,7,23,23.8000,27.8000,0.00000,2.20974,0.00000,0
"FLDAS_00135",2010,7,24,24.0000,31.0000,0.548268,2.05896,2.60000,1
"FLDAS_00135",2010,7,25,24.3000,31.6000,0.521552,3.03780,0.00000,0
"FLDAS_00135",2010,7,26,24.3000,30.1000,0.823914,0.00000,5.50000,1
"FLDAS_00135",2010,7,27,23.7000,29.1000,0.694862,0.00000,0.100000,1
"FLDAS_00135",2010,7,28,24.3000,32.7000,0.665798,1.65576,24.1000,1
